0.034019373	0.021492286	0.040516146	0.029982278	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866	0.011499866


runs 	 good 	 and 	 does 	 the 	 job 	 , 	 ca 	 n't 	 complain 	 about 	 that 	 ! 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
runs 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.017719425	0.09864195	0.03517415	0.042103242	0.018725513	0.036503404	0.015257397	0.02188249	0.025334215	0.04643174	0.01999268	0.016926516	0.023231404	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877	0.0086877
0.04557166	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371	0.012081371


it 	 's 	 silent 	 and 	 has 	 a 	 very 	 small 	 footprint 	 on 	 my 	 desk 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
footprint 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.017676327	0.017707035	0.05026401	0.01842751	0.023704123	0.032854974	0.061230097	0.06874208	0.04158537	0.023582544	0.029492043	0.031167634	0.019901037	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914	0.008412914
0.036887523	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297	0.012191297


the 	 exterior 	 is 	 absolutely 	 gorgeous 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
exterior 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.028568573	0.051049	0.033946086	0.04910215	0.10239507	0.02281181	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342	0.009623342
0.028751729	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282	0.012294282


it 	 has 	 a 	 very 	 high 	 performance 	 , 	 just 	 for 	 what 	 i 	 needed 	 for 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
performance 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.018301057	0.024932459	0.034617666	0.064728126	0.06267422	0.018294634	0.024201347	0.026599657	0.024674155	0.024214365	0.0289375	0.032590084	0.017227046	0.0183239	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088	0.008783088
0.03234236	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831	0.012248831


apple 	 is 	 aware 	 of 	 this 	 issue 	 and 	 this 	 is 	 either 	 old 	 stock 	 or 	 a 	 defective 	 design 	 involving 	 the 	 intel 	 4000 	 graphics 	 chipset 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
intel 	 4000 	 graphics 	 chipset 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 0	 Actual: 1	

0.03651494	0.012125193	0.039367463	0.009843245	0.013282825	0.022335444	0.017779266	0.01304426	0.013752859	0.020027397	0.018042106	0.029651238	0.015423579	0.017256532	0.12764817	0.025322122	0.062442802	0.01935613	0.032176662	0.0071638254	0.019566523	0.030445196	0.019667398	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526	0.0066274526
0.07857008	0.010200156	0.036330555	0.12833218	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251	0.009823251


apple 	 is 	 aware 	 of 	 this 	 issue 	 and 	 this 	 is 	 either 	 old 	 stock 	 or 	 a 	 defective 	 design 	 involving 	 the 	 intel 	 4000 	 graphics 	 chipset 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
design 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 0	 Actual: 1	

0.028853247	0.012163477	0.031090045	0.01247489	0.012589864	0.023355557	0.013714687	0.014101809	0.013610501	0.017713154	0.017508995	0.032871094	0.022196772	0.02899658	0.15407085	0.020219337	0.06465229	0.021589484	0.034141958	0.007666757	0.018165542	0.027969688	0.012421753	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274	0.006278274
0.035755735	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624	0.012205624


osx 	 mountain 	 lion 	 soon 	 to 	 upgrade 	 to 	 mavericks 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
osx 	 mountain 	 lion 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 1	

0.035093505	0.0658282	0.1599995	0.041814543	0.026585126	0.056541305	0.019055786	0.049326364	0.014708441	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538	0.007479538
0.12707514	0.08466966	0.1226614	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075	0.008644075


osx 	 mountain 	 lion 	 soon 	 to 	 upgrade 	 to 	 mavericks 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
mavericks 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 1	 Actual: 1	

